,C3L-02665,C3L-01663,C3N-02575,C3L-02546,C3L-00965,C3L-02963,C3N-04162,C3L-02646,C3N-02285,C3N-03875,C3N-03424,C3N-01017,C3L-00081,C3L-02649,C3L-01838,C3N-02252,C3L-03963,C3N-03072,C3L-02969,C3N-03662,C3N-03051,C3N-02434,C3L-02127,C3N-02339,C3L-03961,C3L-04391,C3L-02619,C3N-02494,C3N-03880,C3N-03092,C3L-02669,C3N-03877,C3N-01846,C3L-02964,C3N-00247,C3N-02288,C3L-01606,C3L-02164,C3N-02374,C3N-02675,C3N-02523,C3L-02130,C3N-02426,C3N-02284,C3L-00923,C3N-03486,C3N-04127,C3L-02951,C3L-02629,C3L-04013,C3N-00221,C3L-00568,C3N-04155,C3N-01025,C3L-02552,C3N-02375,C3L-02660,C3L-01884,C3N-02300,C3L-01285,C3L-02627,C3L-00993,C3N-02425,C3L-02170,C3N-00555,C3N-01893,C3N-03093,C3L-01455,C3N-03848,C3L-02968,C3N-03204,C3L-00445,C3N-02283,C3N-02289,C3L-03962,C3L-03272,C3N-01411,C3L-00415,C3N-03882,C3L-01000,C3L-02650,C3L-02358,C3L-02168,C3L-02625,C3N-01028,C3N-02435,C3N-03441,C3L-04071,C3N-01020,C3N-00497,C3N-01194,C3L-02648,C3L-03678,C3L-02891,C3L-00927,C3N-03886,C3L-04014,C3N-03076,C3N-03425,C3L-02163,C3N-04124,C3L-00904,C3N-00211,C3N-01892,C3L-00603,C3L-03965,C3N-03851,C3L-02349
BMX,20.9315768165986,21.172773830706,21.1674986143695,21.650427579148,21.418850216674002,20.616947074274698,19.7160864233144,21.171564093071048,21.26113352538455,20.58583804058225,23.9793674729476,22.8734839733457,22.4365872816491,22.3525881413928,23.8177791904853,23.2898060875309,22.6747247370269,23.3541963635863,22.2647704562214,23.0347150356685,20.4568009802583,20.3209330415531,20.1764697829639,21.33553254033805,21.0650960409557,23.2164550079957,23.0878207927856,23.841581547693,23.2971295452394,23.5533045997512,19.48067427125275,21.8484106803565,20.723657982541653,20.97633171454055,21.2255711704681,23.2204852107121,21.9786079456656,23.3403793375234,22.7333507887874,20.39749526348177,19.631542165231966,20.1410499682145,20.447835428013732,19.644948647986098,20.391478081577553,19.876341887615,20.5892387321244,20.32092648127945,19.8118267738092,19.304120914551536,19.216563817079102,19.362574857236535,19.699223550265398,19.809610345966135,20.295508530817433,19.2937251315181,20.2478825707357,19.24557779463427,19.922501768389964,20.015720886142,20.466517845281,21.74170529559035,20.7041606216461,21.34940566392885,19.921927540140402,19.9650397154714,20.376670723923702,20.16073954547485,21.927954349622148,21.6763105306703,21.464042449959152,20.774017451806998,21.68991359056565,20.28222927062045,19.7144636031478,19.5952236847937,19.1337551939907,19.93691258613495,20.09031389126665,21.7402554842744,20.460770011395702,22.49205633391405,20.7072597896703,18.9734161604297,20.084902310537352,19.11788177199775,22.1325001774539,21.1126769454146,20.340905165974952,21.5412993318815,21.112197785688302,21.029761939629,21.315457342712598,23.687502078619,21.2953344707116,22.5893781538551,23.2556993475916,23.4449318297709,21.6577679113844,21.0851161289124,21.29937266407105,20.9432263346759,21.12166321433135,22.45095709292685,21.796311698619903,21.25903371824915,21.2394804112486,20.76334481173395
PAK7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PDK3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NTRK2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PRKCB,23.750980551069315,24.227800206231453,23.474010817773372,23.674220906327193,23.331631770520882,22.6107919150544,22.69870115816569,23.549567249151366,23.84807057964318,24.211206173828145,24.284858582021634,24.11121519805393,23.78262851166948,24.25854551636181,23.843660164235935,23.62521273116764,23.16264455211568,23.905547512947525,23.06000033991291,23.02702990611229,22.54628362716369,22.30292577916425,22.406994618906836,22.442712303078917,22.687776160058785,22.554090516743464,23.589145288486858,23.43443611668833,23.189664279403434,23.51430641658733,22.712421341224147,22.261878118195163,22.29781060222119,22.945284877279782,22.5868526627639,23.416271469526897,23.4565958676546,22.64226077115744,22.837242180590252,23.36180586956884,23.31852669347539,23.109946536352442,23.3879775115067,22.968172718200865,22.215716294703558,22.091928607796607,22.32847254708016,22.01336383603983,21.829333027625278,21.763601983631997,23.03853094221309,22.57573478226741,22.376026934004436,22.39449288167213,22.292107739541756,22.38314605983508,22.670463104768217,22.669939458913124,22.768771632007137,21.19799392031879,21.94684822335645,21.87490096600423,21.725863096527956,21.87688812392027,21.58773927925255,22.05624013903474,22.438786031855553,22.110531421196484,22.191601214275014,21.777486300161453,21.392547315976103,21.00423638872997,21.108947638521112,22.90282736173151,22.70158431214422,22.447972794668544,22.409779355979524,23.133141666633964,22.432213741376085,22.75002908013271,22.543042792324076,22.480053964553758,21.880186298502323,21.645865191639828,21.355757983836536,21.505181461227394,21.842884880269747,22.289370524067515,21.481365803991014,21.850227557317748,21.87540478233792,21.37955925648267,21.52919577231207,21.745616487810707,21.329004140196748,22.163898570962218,22.127237247120913,22.167958260111376,22.365247021658735,21.736375250711685,22.712370727965734,22.363119878828574,21.780180556726975,21.67270082600504,21.913303240511055,21.311455808365956,21.59147792631585,21.59962646655986
NEK2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FLT4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
STK25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HIPK1,,,,,,25.3795790948625,23.683570470952105,24.0621021660396,24.7468282825578,23.9498717459437,19.3213575287887,21.1337481866204,18.6518292253539,20.1074241412189,19.3772821913611,20.7630748581296,23.3035885358948,21.144629601152,20.7762619709941,20.1820641029272,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,22.886789503514667,22.142341208848567,23.168307331846833,22.40380031322927,22.909507740013733,,,,,,21.968383225213064,22.573784918093168,23.45763407316956,22.506349582393867,23.111197766701963,24.2161500389348,21.7450534299416,21.6786889926825,22.194011601635,21.6130529840702,22.1419939197828,21.0893614444715,22.4525057969065,24.9513773484124,21.4544657856506,19.9755702184141,20.1772537246892,20.2741413826709,21.1733770498852,22.521879635544167,22.085571486892935,22.382814271974567,21.897812670935703,22.189164966569734,22.944656397847098,23.5732321732325,24.250650613169068,23.23468786623903,23.036474522711966,20.9703697876425,20.0077710823407,19.6722708203157,20.3020370068117,19.9233069581693,23.283087740316134,22.91560546688613,21.7304755288976,22.384933249098697,22.137531695133333,22.337799429510998,22.335538766640468,22.562326616664265,22.7934471661227,23.02440876843877,18.5047879641641,18.2413680217828,18.3716945900779,20.4087340873057,17.7678123201518
MAP2K5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PLK1,22.215498464882838,21.964821315068335,21.948444951334288,21.97618176807821,22.364108831106147,21.78908070937641,22.3615454378472,22.07959453990036,21.909800292003485,21.940214640831293,22.849918535889774,23.159744768528434,23.259462779727755,23.491213516314048,23.008417428683224,22.340110280569988,22.399233183514934,22.501418818154878,22.26657904701011,22.51941199971277,22.378771790620593,22.52482667428008,22.720449482685574,22.531342662613323,22.67013162001093,22.903734594038195,22.576443495255255,22.67494825081435,22.795858178072148,22.7312305030031,21.40739008884525,21.61242016524821,21.288675542045812,21.268590913927476,21.41004502107622,22.638790083788965,22.385778276044668,22.400259915876855,22.632696469365438,21.675140480657053,22.103529885094865,21.86838324597854,21.6924834407823,21.76716644014287,21.603930745780296,21.997265776893983,21.802983830814657,21.79658010684075,21.83809517652486,22.000916598201904,21.704038772897263,21.514630007438726,21.569356671485348,21.584536956807597,21.489146726282343,21.941927047868372,21.85477782868799,21.647763537257546,21.59368581004772,22.42995680162902,21.74952054967747,21.834245733495926,21.909621424949687,21.684600565699423,21.794554061429004,21.70861071689581,21.640592072217043,21.555175189785015,21.327794129236977,21.490283267796887,21.81876116533662,21.7779422068468,22.06278016056531,21.703416024667902,21.947229052872554,21.832133973713105,21.796992792654144,21.35921197813515,21.69348337309241,21.72276827823692,21.363182067934822,21.325977489434926,21.57391998033372,22.021010311577452,21.986180866008567,22.071749770434245,21.892699170273943,21.95455925553086,22.106203508145224,21.927020197664756,21.803424417875252,21.89347497805131,21.91465995844503,22.05128173472719,22.187625548150784,22.247923549564966,22.192056172753187,22.143689602044066,21.598132189250553,21.63311556474017,21.56043597488131,21.59024635187874,21.794141714523796,21.460186687573273,21.656790950080772,21.766097940688642,21.786416034854362,21.474895708846425
MYLK2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PKN3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MAP3K2,23.4568282197581,22.9654831971836,22.870186246730952,22.98909780530625,22.7458519499298,22.81604063039795,22.60960888928955,23.1915323107038,22.7489403193253,22.5004530753857,24.882522359013,24.6056165967826,25.0105075164706,24.7857791608475,25.4081796499096,20.398131913142734,20.2612337790987,20.508645649726734,20.121414040456532,20.149998910907733,20.836894576745635,20.237322765657368,20.845225546791667,20.607182186493997,20.279600852945432,22.2841813185304,22.7671130771255,22.28560815775175,22.614922860987647,22.808317799921902,22.802516107052,22.57319294176265,22.416702445301702,22.8211113182004,22.82476104611965,23.166742700429552,23.3735856654695,23.05160697972525,22.43600174169915,22.96877635731085,22.9282355384888,23.1047546700285,23.303616544724548,22.7573812305503,22.3354055717613,22.381814105527653,22.39708025022125,22.8411764340195,23.078995608114752,22.334146977796202,22.9830401700411,23.2795067214637,22.849817157552998,22.7440158215543,23.202495034475547,22.22650650679045,23.1479432476997,22.92268536930225,22.72798340672535,20.021515004978767,21.261926020738667,20.2589157422465,20.774982475745933,20.658968500110266,22.845341936560402,22.15414138775585,22.07618824689095,22.9108348251209,22.546108824079347,22.693430085288902,22.7177189238028,22.9500040994579,22.546666596580103,23.1435433328743,22.532353979557598,22.3423118805719,22.6773489715416,22.1621839487265,20.007448089636565,20.813885971141634,20.9462416898613,20.946008906056367,20.217603977650736,22.86513467655155,22.81999512143095,22.70929232105715,23.2947658261729,23.302845577401,20.958754956747867,20.414017152834266,20.38978817926147,20.3952895570417,20.342407869208632,20.36452704387487,20.141862746940166,20.198108817567064,21.34701658185003,20.347533237310234,20.755984609605402,20.614622847404398,20.5399726838607,20.699013254068532,20.003878218976364,20.083341815449767,20.231375348301235,20.123275303521968,19.80958848881927,20.541294991236565
BLVRA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PTK2,21.283365393780727,21.70590643929485,21.1403274070883,22.265719796621347,21.155280337388803,20.331289791233296,19.47274609580582,20.93308505196586,21.246043579954158,20.7580519499952,22.57156895712455,21.542234632586474,21.932312171495127,21.645740154097624,22.263018222530675,21.540348714424574,21.138777520363877,21.906318471740448,21.179396522648325,21.493944718427876,20.74760195847124,20.754485222672677,20.757448393538,21.45681640298256,21.0800118385308,21.493067359187602,21.289938955471676,21.706415580021176,21.27954797635592,21.674849594249448,20.07499054539228,22.150646304961178,21.60455916195746,21.217970929147203,21.48550677625936,22.385301299631198,21.343287545021266,22.4772553322246,22.239414532957767,21.87766419034886,21.1057321079452,21.460948815375296,22.18507976625864,21.227242536184143,22.750951360096536,21.470594318650637,22.63761922926423,22.370080636690762,21.71017783132977,19.541190436868217,19.809547980328535,19.8004955264124,20.268937604405284,20.05700519680325,20.551128034051732,20.129289430370502,20.553074432461916,19.606008063738283,20.629450205026384,19.399222717875066,19.605505397207764,20.58808260806463,20.087265682761917,20.160891063563962,20.9929596768974,22.117939197776053,22.6490482972083,22.073735376199426,22.13694113996748,21.786509931385822,21.61345837033576,20.76683990513966,21.5774113962095,22.138224756048427,21.30986949344735,21.44576497206428,21.0095839718778,22.274452554807276,19.999195198664502,20.807025367084037,19.944727590649862,21.2664802751297,19.96426485879688,19.34485782185812,19.84045496056242,19.344344191365842,21.08794342112108,20.22468735550132,20.695803062083836,21.48439763953278,21.51343878293116,21.39891988605816,21.240854088628843,20.086005868373533,19.1372641090574,19.4257052117601,19.824374482436934,19.819663397507533,20.6108928906329,20.09859333274816,20.411627337140466,20.270376443616584,20.270333514727714,21.293242766906463,20.728872657388933,20.2908245715652,20.535489665662933,20.01020925129907
PIM2,24.869046341098766,24.82179458825267,24.782221297974633,24.752195083607266,24.537674037515732,24.810246670051068,24.382704043572033,25.002436418047097,25.266338294612865,24.756504125965467,25.054337027195235,24.474631337272598,24.885584628335234,24.941103568205133,24.78396633813553,24.75752354431397,24.364529757492402,24.30490572107837,24.348043339147836,24.039181549115067,25.5674157791169,25.6298476348646,25.0575139539761,24.746150093972563,24.687447174146033,23.810831716444465,24.100764838548766,24.6117546832651,24.263392918187503,24.153377557965566,24.351666311207268,24.662423155381266,25.085448255976402,25.253245331042567,24.6992627273001,25.49164215455415,25.6877730657088,25.733326086860153,25.72974633996865,24.3025105860045,24.067441897263468,24.45762716685377,24.9495201807007,24.602502173180365,24.58721639254317,24.717650216880767,24.921964108489004,24.756628556309767,24.666492869345333,24.4477180084203,24.160631493163333,23.938196228144136,24.8004942138641,24.194523709848067,25.14033780972383,25.035821925612467,24.7487156595369,24.90557782874537,24.959343431440033,24.49039423930817,25.122950364505837,24.818701418181604,24.527295411385666,24.535439486858632,24.353616867090796,25.0111483619219,24.9216400296666,24.768943647422834,24.56383742133143,24.441041401311466,25.213808486598168,24.329567521381833,24.691027316747164,25.130141707279932,24.554521929716334,24.570742264360035,24.484683658001632,24.64823511049873,25.040751932558166,24.490629638028665,24.520907130794033,25.085466696549933,24.620735266709534,24.437731234586135,24.375433978626802,24.076602326682366,24.227544048646564,24.615900046257934,24.982502727617334,25.029014200379933,25.1056060995144,24.898632447394032,24.858186068018,25.56664022808345,25.52993543182305,25.4420680275404,26.23739373307255,26.69618618598465,25.015891481659036,24.215396597530667,24.316366164705567,24.28587419516897,24.09618606328243,26.06750565350455,26.15783649150075,25.7177138362496,25.9751627176956,27.1319437908137
ZAP70,22.7019949192146,24.5866332267436,22.9907751536519,22.3692445197081,22.0856858813523,19.344620368935068,19.142402128730236,21.546149246679633,20.761398158769666,20.0873687058773,23.5600802231007,23.9526364077083,23.4971335849927,22.8876436492375,22.8936443783642,20.071273778331534,18.928642978922166,19.7863837703237,19.006147625281866,19.5271577160217,21.098771576445948,22.26107910265225,21.578674812272652,21.4384408310864,21.05298317874955,22.3918703476116,22.0933312766344,23.3587292622842,22.7475074822866,22.1855172535933,19.404083058332148,19.99478476504045,20.112935060231948,19.35429182777755,20.209355057295348,20.35460552466415,19.2703506132058,19.496408611538648,19.15624998032435,20.095839310325633,19.624766298935302,19.30996082142507,20.872582529929932,19.749572947996402,20.817037639915803,20.3743649510294,21.0880851532719,20.6807626210504,20.475501978778247,19.752410067522298,22.3152497320159,21.25582014803825,22.221608228767998,22.8795588031064,19.333004719481668,20.5035645502325,19.839334377035467,19.6864711675524,20.07814305452457,19.95711330534695,21.084551257134102,21.2831837014406,21.5366199070409,20.40589544234635,17.9424170818871,20.281483640297804,19.732135463264267,19.42811969864913,20.528315135361733,19.9681814971952,20.404124941464534,19.378353192063333,19.3033494993773,19.5703591628757,19.31910333788123,18.84454769316133,18.800402649788733,19.808129740085764,24.2995775499257,22.6598563555133,21.7925508109169,22.3499242294168,22.865088713297,19.256773353879264,19.078053068099305,18.52613348676297,19.9191816840336,20.102676963518,19.1916517133867,19.0084690115216,19.3974738670489,20.1493028139282,19.6962224163493,20.33572936513295,20.4926306839316,19.88565095516355,21.3775774684402,20.62721586598915,22.9963333362899,21.64644110614315,21.849601435870447,20.569072000429898,20.390585162716853,22.8371648035113,22.3561121250823,21.4462580751343,21.4621797555531,22.9785612060381
CLK2,22.4698844012497,22.566769383308248,22.8269752193621,22.84981951046305,23.343054326247355,22.82472839245285,22.7724102831978,24.074741815818847,22.885942557643098,23.362502831056247,21.3043926292262,21.947933000493133,20.901568800986432,22.061237363543736,21.3446849387808,21.779308456517448,23.32808671931355,21.87910785308965,21.597818608948,21.562927530005602,23.24856478507095,22.78599705359005,22.90129096095085,23.007927097619152,22.2456005935389,22.387708406403952,22.54182763209195,22.20822311772195,22.650317717262602,22.59102117166345,23.3939585334084,22.451559042257948,23.4247967360979,23.16769179702755,22.5733070170967,22.610017813788502,22.97456503671045,21.93182355001155,22.14472361487255,22.41945291992915,22.3933652448445,22.362874560825702,22.59622045954695,23.05483789259695,22.2635616387477,22.76036451705435,23.139754512845002,22.4112691103362,22.8628490597054,22.054683899958864,21.2870224130737,21.948951841315633,21.5949649410671,21.639814006912868,22.849015279161698,23.056401202131802,22.44279706743005,23.137373934431302,22.738554892323847,22.496975023741566,22.331015236596468,23.262542167426897,22.439665075445134,22.1223649957653,23.408863933559502,22.230738736051535,22.116261925392532,22.4211846481688,22.052860229520466,22.359650211818167,21.91371507087977,23.051398711606065,22.96259540393717,22.62365976455553,22.252275959963267,21.682452474560204,22.181844295848602,22.568004677970965,19.3965981866291,18.9628009081988,18.6337586518383,18.2712533046669,19.422235823969,22.105183029656967,22.11107894181107,23.9050398723961,21.6869039368958,21.792058841345767,22.067355209584267,21.550890558747067,21.7153410721093,21.862703693933835,21.847197419252705,21.820045891814203,22.3581103106051,21.97392545684396,22.00038219054477,21.29871851639177,20.978536553039703,20.69080551897025,21.2514192007474,20.60821488850855,20.78864948416245,21.277351107674168,21.1964499996145,21.374021578394935,22.168022723555435,21.572662834371737
